(001-009) Intestinal infectious diseases
001   Cholera
E858.96           Public building
E858.97           Residential institution
E858.98           Other specified places
E858.99           Unspecified place
(E860-E869) Accidental poisoning by other solid and liquid substances, gases and vapours
E860  Accidental poisoning by alcohol, not elsewhere classified
E860.0      Alcoholic beverages
E860.00           Home
E860.01           Farm
E860.02           Mine and quarry
E860.03           Industrial place and premises
E860.04           Place for recreation and sport
E860.05           Street and highway
E860.06           Public building
E860.07           Residential institution
E860.08           Other specified places
E860.09           Unspecified place
E860.1      Other and unspecified ethyl alcohol and its products
E860.10           Home
E860.11           Farm
E860.12           Mine and quarry
E860.13           Industrial place and premises
E860.14           Place for recreation and sport
E860.15           Street and highway
E860.16           Public building
E860.17           Residential institution
E860.18           Other specified places
E860.19           Unspecified place
E860.2      Methyl alcohol
E860.20           Home
E860.21           Farm
E860.22           Mine and quarry
E860.23           Industrial place and premises
E860.24           Place for recreation and sport
E860.25           Street and highway
E860.26           Public building
E860.27           Residential institution
E860.28           Other specified places
E860.29           Unspecified place
E860.3      Isopropyl alcohol
E860.30           Home
E860.31           Farm
E860.32           Mine and quarry
E860.33           Industrial place and premises
E860.34           Place for recreation and sport
E860.35           Street and highway
E860.36           Public building
E860.37           Residential institution
E860.38           Other specified places
E860.39           Unspecified place
E860.4      Fusel oil
E860.40           Home
E860.41           Farm
E860.42           Mine and quarry
E860.43           Industrial place and premises
E860.44           Place for recreation and sport
E860.45           Street and highway
E860.46           Public building
E860.47           Residential institution
E860.48           Other specified places
E860.49           Unspecified place
E860.8      Other specified alcohols
E860.80           Home
E860.81           Farm
E860.82           Mine and quarry
E860.83           Industrial place and premises
E860.84           Place for recreation and sport
E860.85           Street and highway
E860.86           Public building
E860.87           Residential institution
E860.88           Other specified places
E860.89           Unspecified place
E860.9      Unspecified alcohol
E860.90           Home
E860.91           Farm
E860.92           Mine and quarry
E860.93           Industrial place and premises
E860.94           Place for recreation and sport
E860.95           Street and highway
E860.96           Public building
E860.97           Residential institution
E860.98           Other specified places
E860.99           Unspecified place
E861  Accidental poisoning by cleansing and polishing agents, disinfectants, paints and varnishes
E861.0      Synthetic detergents and shampoos
E861.00           Home
E861.01           Farm
E861.02           Mine and quarry
E861.03           Industrial place and premises
E861.04           Place for recreation and sport
E861.05           Street and highway
E861.06           Public building
E861.07           Residential institution
E861.08           Other specified places
E861.09           Unspecified place
E861.1      Soap products
E861.10           Home
E861.11           Farm
E861.12           Mine and quarry
E861.13           Industrial place and premises
E861.14           Place for recreation and sport
E861.15           Street and highway
E861.16           Public building
E861.17           Residential institution
E861.18           Other specified places
E861.19           Unspecified place
E861.2      Polishes
E861.20           Home
E861.21           Farm
E861.22           Mine and quarry
E861.23           Industrial place and premises
E861.24           Place for recreation and sport
E861.25           Street and highway
E861.26           Public building
E861.27           Residential institution
E861.28           Other specified places
E861.29           Unspecified place
E861.3      Other cleansing and polishing agents
E861.30           Home
E861.31           Farm
E861.32           Mine and quarry
E861.33           Industrial place and premises
E861.34           Place for recreation and sport
E861.35           Street and highway
E861.36           Public building
E861.37           Residential institution
E861.38           Other specified places
E861.39           Unspecified place
E861.4      Disinfectants
E861.40           Home
E861.41           Farm
E861.42           Mine and quarry
E861.43           Industrial place and premises
E861.44           Place for recreation and sport
E861.45           Street and highway
E861.46           Public building
E861.47           Residential institution
E861.48           Other specified places
E861.49           Unspecified place
E861.5      Lead paints
E861.50           Home
E861.51           Farm
E861.52           Mine and quarry
E861.53           Industrial place and premises
E861.54           Place for recreation and sport
E861.55           Street and highway
E861.56           Public building
E861.57           Residential institution
E861.58           Other specified places
E861.59           Unspecified place
E861.6      Other paints and varnishes
E861.60           Home
E861.61           Farm
E861.62           Mine and quarry
E861.63           Industrial place and premises
E861.64           Place for recreation and sport
E861.65           Street and highway
E861.66           Public building
E861.67           Residential institution
E861.68           Other specified places
E861.69           Unspecified place
E861.9      Unspecified
E861.90           Home
E861.91           Farm
E861.92           Mine and quarry
E861.93           Industrial place and premises
E861.94           Place for recreation and sport
E861.95           Street and highway
E861.96           Public building
E861.97           Residential institution
E861.98           Other specified places
E861.99           Unspecified place
E862  Accidental poisoning by petroleum products, other solvents and their vapours, not elsewhere classified
E862.0      Petroleum solvents
E862.00           Home
E862.01           Farm
E862.02           Mine and quarry
E862.03           Industrial place and premises
E862.04           Place for recreation and sport
E862.05           Street and highway
E862.06           Public building
E862.07           Residential institution
E862.08           Other specified places
E862.09           Unspecified place
E862.1      Petroleum fuels and cleaners
E862.10           Home
E862.11           Farm
E862.12           Mine and quarry
E862.13           Industrial place and premises
E862.14           Place for recreation and sport
E862.15           Street and highway
E862.16           Public building
E862.17           Residential institution
E862.18           Other specified places
E862.19           Unspecified place
E862.2      Lubricating oils
E862.20           Home
E862.21           Farm
E862.22           Mine and quarry
E862.23           Industrial place and premises
E862.24           Place for recreation and sport
E862.25           Street and highway
E862.26           Public building
E862.27           Residential institution
E862.28           Other specified places
E862.29           Unspecified place
E862.3      Petroleum solids
E862.30           Home
E862.31           Farm
E862.32           Mine and quarry
E862.33           Industrial place and premises
E862.34           Place for recreation and sport
E862.35           Street and highway
E862.36           Public building
E862.37           Residential institution
E862.38           Other specified places
E862.39           Unspecified place
E862.4      Other specified solvents
E862.40           Home
E862.41           Farm
E862.42           Mine and quarry
E862.43           Industrial place and premises
E862.44           Place for recreation and sport
E862.45           Street and highway
E862.46           Public building
E862.47           Residential institution
E862.48           Other specified places
E862.49           Unspecified place
E862.9      Unspecified solvent
E862.90           Home
E862.91           Farm
E862.92           Mine and quarry
E862.93           Industrial place and premises
E862.94           Place for recreation and sport
E862.95           Street and highway
E862.96           Public building
E862.97           Residential institution
E862.98           Other specified places
E862.99           Unspecified place
E863  Accidental poisoning by agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilisers
E863.0      Insecticides of organochlorine compounds
E863.00           Home
E863.01           Farm
E863.02           Mine and quarry
E863.03           Industrial place and premises
E863.04           Place for recreation and sport
E863.05           Street and highway
E863.06           Public building
E863.07           Residential institution
E863.08           Other specified places
E863.09           Unspecified place
E863.1      Insecticides of organophosphorus compounds
E863.10           Home
E863.11           Farm
E863.12           Mine and quarry
E863.13           Industrial place and premises
E863.14           Place for recreation and sport
E863.15           Street and highway
E863.16           Public building
E863.17           Residential institution
E863.18           Other specified places
E863.19           Unspecified place
E863.2      Carbamates
E863.20           Home
E863.21           Farm
E863.22           Mine and quarry
E863.23           Industrial place and premises
E863.24           Place for recreation and sport
E863.25           Street and highway
E863.26           Public building
E863.27           Residential institution
E863.28           Other specified places
E863.29           Unspecified place
E863.3      Mixtures of insecticides
E863.30           Home
E863.31           Farm
E863.32           Mine and quarry
E863.33           Industrial place and premises
E863.34           Place for recreation and sport
E863.35           Street and highway
E863.36           Public building
E863.37           Residential institution
E863.38           Other specified places
E863.39           Unspecified place
E863.4      Other and unspecified insecticides
E863.40           Home
E863.41           Farm
E863.42           Mine and quarry
E863.43           Industrial place and premises
E863.44           Place for recreation and sport
E863.45           Street and highway
E863.46           Public building
E863.47           Residential institution
E863.48           Other specified places
E863.49           Unspecified place
E863.5      Herbicides
E863.50           Home
E863.51           Farm
E863.52           Mine and quarry
E863.53           Industrial place and premises
E863.54           Place for recreation and sport
E863.55           Street and highway
E863.56           Public building
E863.57           Residential institution
E863.58           Other specified places
E863.59           Unspecified place
E863.6      Fungicides
E863.60           Home
E863.61           Farm
E863.62           Mine and quarry
E863.63           Industrial place and premises
E863.64           Place for recreation and sport
E863.65           Street and highway
E863.66           Public building
E863.67           Residential institution
E863.68           Other specified places
E863.69           Unspecified place
E863.7      Rodenticides
E863.70           Home
E863.71           Farm
E863.72           Mine and quarry
E863.73           Industrial place and premises
E863.74           Place for recreation and sport
E863.75           Street and highway
E863.76           Public building
E863.77           Residential institution
E863.78           Other specified places
E863.79           Unspecified place
E863.8      Fumigants
E863.80           Home
E863.81           Farm
E863.82           Mine and quarry
E863.83           Industrial place and premises
E863.84           Place for recreation and sport
E863.85           Street and highway
E863.86           Public building
E863.87           Residential institution
E863.88           Other specified places
E863.89           Unspecified place
E863.9      Other and unspecified
E863.90           Home
E863.91           Farm
E863.92           Mine and quarry
E863.93           Industrial place and premises
E863.94           Place for recreation and sport
E863.95           Street and highway
E863.96           Public building
E863.97           Residential institution
E863.98           Other specified places
E863.99           Unspecified place
E864  Accidental poisoning by corrosives and caustics, not elsewhere classified
E864.0      Corrosive aromatics
E864.00           Home
E864.01           Farm
E864.02           Mine and quarry
E864.03           Industrial place and premises
E864.04           Place for recreation and sport
E864.05           Street and highway
E864.06           Public building
E864.07           Residential institution
E864.08           Other specified places
E864.09           Unspecified place
E864.1      Acids
E864.10           Home
E864.11           Farm
E864.12           Mine and quarry
E864.13           Industrial place and premises
E864.14           Place for recreation and sport
E864.15           Street and highway
E864.16           Public building
E864.17           Residential institution
E864.18           Other specified places
E864.19           Unspecified place
E864.2      Caustic alkalis
E864.20           Home
E864.21           Farm
E864.22           Mine and quarry
E864.23           Industrial place and premises
E864.24           Place for recreation and sport
E864.25           Street and highway
E864.26           Public building
E864.27           Residential institution
E864.28           Other specified places
E864.29           Unspecified place
E864.3      Other specified corrosives and caustics
E864.30           Home
E864.31           Farm
E864.32           Mine and quarry
E864.33           Industrial place and premises
E864.34           Place for recreation and sport
E864.35           Street and highway
E864.36           Public building
E864.37           Residential institution
E864.38           Other specified places
E864.39           Unspecified place
E864.4      Unspecified corrosives and caustics
E864.40           Home
E864.41           Farm
E864.42           Mine and quarry
E864.43           Industrial place and premises
E864.44           Place for recreation and sport
E864.45           Street and highway
E864.46           Public building
E864.47           Residential institution
E864.48           Other specified places
E864.49           Unspecified place
E865  Accidental poisoning from foodstuffs and poisonous plants
E865.0      Meat
E865.00           Home
E865.01           Farm
E865.02           Mine and quarry
E865.03           Industrial place and premises
E865.04           Place for recreation and sport
E865.05           Street and highway
E865.06           Public building
E865.07           Residential institution
E865.08           Other specified places
E865.09           Unspecified place
E865.1      Shellfish
E865.10           Home
E865.11           Farm
E865.12           Mine and quarry
E865.13           Industrial place and premises
E865.14           Place for recreation and sport
E865.15           Street and highway
E865.16           Public building
E865.17           Residential institution
E865.18           Other specified places
E865.19           Unspecified place
E865.2      Other fish
E865.20           Home
E865.21           Farm
E865.22           Mine and quarry
E865.23           Industrial place and premises
E865.24           Place for recreation and sport
E865.25           Street and highway
E865.26           Public building
E865.27           Residential institution
E865.28           Other specified places
E865.29           Unspecified place
E865.3      Berries and seeds
E865.30           Home
E865.31           Farm
E865.32           Mine and quarry
E865.33           Industrial place and premises
E865.34           Place for recreation and sport
E865.35           Street and highway
E865.36           Public building
E865.37           Residential institution
E865.38           Other specified places
E865.39           Unspecified place
E865.4      Other specified plants
E865.40           Home
E865.41           Farm
E865.42           Mine and quarry
E865.43           Industrial place and premises
E865.44           Place for recreation and sport
E865.45           Street and highway
E865.46           Public building
E865.47           Residential institution
E865.48           Other specified places
E865.49           Unspecified place
E865.5      Mushrooms and other fungi
E865.50           Home
E865.51           Farm
E865.52           Mine and quarry
E865.53           Industrial place and premises
E865.54           Place for recreation and sport
E865.55           Street and highway
E865.56           Public building
E865.57           Residential institution
E865.58           Other specified places
E865.59           Unspecified place
E865.8      Other specified foods
E865.80           Home
E865.81           Farm
E865.82           Mine and quarry
E865.83           Industrial place and premises
E865.84           Place for recreation and sport
E865.85           Street and highway
E865.86           Public building
E865.87           Residential institution
E865.88           Other specified places
E865.89           Unspecified place
E865.9      Unspecified foodstuff or poisonous plant
E865.90           Home
E865.91           Farm
E865.92           Mine and quarry
E865.93           Industrial place and premises
E865.94           Place for recreation and sport
E865.95           Street and highway
E865.96           Public building
E865.97           Residential institution
E865.98           Other specified places
E865.99           Unspecified place
E866  Accidental poisoning by other and unspecified solid and liquid substances
E866.0      Lead and its compounds and fumes
E866.00           Home
E866.01           Farm
E866.02           Mine and quarry
E866.03           Industrial place and premises
E866.04           Place for recreation and sport
E866.05           Street and highway
E866.06           Public building
E866.07           Residential institution
E866.08           Other specified places
E866.09           Unspecified place
E866.1      Mercury and its compounds and fumes
E866.10           Home
E866.11           Farm
E866.12           Mine and quarry
E866.13           Industrial place and premises
E866.14           Place for recreation and sport
E866.15           Street and highway
E866.16           Public building
E866.17           Residential institution
E866.18           Other specified places
E866.19           Unspecified place
E866.2      Antimony and its compounds and fumes
E866.20           Home
E866.21           Farm
E866.22           Mine and quarry
E866.23           Industrial place and premises
E866.24           Place for recreation and sport
E866.25           Street and highway
E866.26           Public building
E866.27           Residential institution
E866.28           Other specified places
E866.29           Unspecified place
E866.3      Arsenic and its compounds and fumes
E866.30           Home
E866.31           Farm
E866.32           Mine and quarry
E866.33           Industrial place and premises
E866.34           Place for recreation and sport
E866.35           Street and highway
E866.36           Public building
E866.37           Residential institution
E866.38           Other specified places
E866.39           Unspecified place
E866.4      Other metals and their compounds and fumes
E866.40           Home
E866.41           Farm
E866.42           Mine and quarry
E866.43           Industrial place and premises
E866.44           Place for recreation and sport
E866.45           Street and highway
E866.46           Public building
E866.47           Residential institution
E866.48           Other specified places
E866.49           Unspecified place
E866.5      Plant foods and fertilisers
E866.50           Home
E866.51           Farm
E866.52           Mine and quarry
E866.53           Industrial place and premises
E866.54           Place for recreation and sport
E866.55           Street and highway
E866.56           Public building
E866.57           Residential institution
E866.58           Other specified places
E866.59           Unspecified place
E866.6      Glues and adhesives
E866.60           Home
E866.61           Farm
E866.62           Mine and quarry
E866.63           Industrial place and premises
E866.64           Place for recreation and sport
E866.65           Street and highway
E866.66           Public building
E866.67           Residential institution
E866.68           Other specified places
E866.69           Unspecified place
E866.7      Cosmetics
E866.70           Home
E866.71           Farm
E866.72           Mine and quarry
E866.73           Industrial place and premises
E866.74           Place for recreation and sport
E866.75           Street and highway
E866.76           Public building
E866.77           Residential institution
E866.78           Other specified places
E866.79           Unspecified place
E866.8      Other specified solid or liquid substances
E866.80           Home
E866.81           Farm
E866.82           Mine and quarry
E866.83           Industrial place and premises
E866.84           Place for recreation and sport
E866.85           Street and highway
E866.86           Public building
E866.87           Residential institution
E866.88           Other specified places
E866.89           Unspecified place
E866.9      Unspecified solid or liquid substance
E866.90           Home
E866.91           Farm
E866.92           Mine and quarry
E866.93           Industrial place and premises
E866.94           Place for recreation and sport
E866.95           Street and highway
E866.96           Public building
E866.97           Residential institution
E866.98           Other specified places
E866.99           Unspecified place
E867  Accidental poisoning by gas distributed by pipeline
E867.0      Accidental poisoning by gas distributed by pipeline
E867.00           Home
E867.01           Farm
E867.02           Mine and quarry
E867.03           Industrial place and premises
E867.04           Place for recreation and sport
E867.05           Street and highway
E867.06           Public building
E867.07           Residential institution
E867.08           Other specified places
E867.09           Unspecified place
E868  Accidental poisoning by other utility gas and other carbon monoxide
E868.0      Liquefied petroleum gas distributed in mobile containers
E868.00           Home
E868.01           Farm
E868.02           Mine and quarry
E868.03           Industrial place and premises
E868.04           Place for recreation and sport
E868.05           Street and highway
E868.06           Public building
E868.07           Residential institution
E868.08           Other specified places
E868.09           Unspecified place
E868.1      Other and unspecified utility gas
E868.10           Home
E868.11           Farm
E868.12           Mine and quarry
E868.13           Industrial place and premises
E868.14           Place for recreation and sport
E868.15           Street and highway
E868.16           Public building
E868.17           Residential institution
E868.18           Other specified places
E868.19           Unspecified place
E868.2      Motor vehicle exhaust gas
E868.20           Home
E868.21           Farm
E868.22           Mine and quarry
E868.23           Industrial place and premises
E868.24           Place for recreation and sport
E868.25           Street and highway
E868.26           Public building
E868.27           Residential institution
E868.28           Other specified places
E868.29           Unspecified place
E868.3      Carbon monoxide from incomplete combustion of other domestic fuels
E868.30           Home
E868.31           Farm
E868.32           Mine and quarry
E868.33           Industrial place and premises
E868.34           Place for recreation and sport
E868.35           Street and highway
E868.36           Public building
E868.37           Residential institution
E868.38           Other specified places
E868.39           Unspecified place
E868.8      Carbon monoxide from other sources
E868.80           Home
E868.81           Farm
E868.82           Mine and quarry
E868.83           Industrial place and premises
E868.84           Place for recreation and sport
E868.85           Street and highway
E868.86           Public building
E868.87           Residential institution
E868.88           Other specified places
E868.89           Unspecified place
E868.9      Unspecified carbon monoxide
E868.90           Home
E868.91           Farm
E868.92           Mine and quarry
E868.93           Industrial place and premises
E868.94           Place for recreation and sport
E868.95           Street and highway
E868.96           Public building
E868.97           Residential institution
E868.98           Other specified places
E868.99           Unspecified place
E869  Accidental poisoning by other gases and vapours
E869.0      Nitrogen oxides
E869.00           Home
E869.01           Farm
E869.02           Mine and quarry
E869.03           Industrial place and premises
E869.04           Place for recreation and sport
E869.05           Street and highway
E869.06           Public building
E869.07           Residential institution
E869.08           Other specified places
E869.09           Unspecified place
E869.1      Sulphur dioxide
E869.10           Home
E869.11           Farm
E869.12           Mine and quarry
E869.13           Industrial place and premises
E869.14           Place for recreation and sport
E869.15           Street and highway
E869.16           Public building
E869.17           Residential institution
E869.18           Other specified places
E869.19           Unspecified place
E869.2      Freon
E869.20           Home
E869.21           Farm
E869.22           Mine and quarry
E869.23           Industrial place and premises
E869.24           Place for recreation and sport
E869.25           Street and highway
E869.26           Public building
E869.27           Residential institution
E869.28           Other specified places
E869.29           Unspecified place
E869.3      Lachrymogenic gas [tear gas]
E869.30           Home
E869.31           Farm
E869.32           Mine and quarry
E869.33           Industrial place and premises
E869.34           Place for recreation and sport
E869.35           Street and highway
E869.36           Public building
E869.37           Residential institution
E869.38           Other specified places
E869.39           Unspecified place
E869.4      Second-hand tobacco smoke
E869.40           Home
E869.41           Farm
E869.42           Mine and quarry
E869.43           Industrial place and premises
E869.44           Place for recreation and sport
E869.45           Street and highway
E869.46           Public building
E869.47           Residential institution
E869.48           Other specified places
E869.49           Unspecified place
E869.8      Other specified gases and vapours
E869.80           Home
E869.81           Farm
E869.82           Mine and quarry
E869.83           Industrial place and premises
E869.84           Place for recreation and sport
E869.85           Street and highway
E869.86           Public building
E869.87           Residential institution
E869.88           Other specified places
E869.89           Unspecified place
E869.9      Unspecified gases and vapours
E869.90           Home
E869.91           Farm
E869.92           Mine and quarry
E869.93           Industrial place and premises
E869.94           Place for recreation and sport
E869.95           Street and highway
E869.96           Public building
E869.97           Residential institution
E869.98           Other specified places
E869.99           Unspecified place
(E870-E876) Misadventures to patients during surgical and medical care
E870  Accidental cut, puncture, perforation or haemorrhage during medical care
E870.0      Surgical operation
E870.1      Infusion or transfusion
E870.2      Kidney dialysis or other perfusion
E870.3      Injection or vaccination
E870.4      Endoscopic examination
E870.5      Aspiration of fluid or tissue, puncture and catheterisation
E870.6      Heart catheterisation
E870.7      Administration of enema
E870.8      Other specified medical care
E870.9      Unspecified medical care
E871  Foreign object left in body during procedure
E871.0      Surgical operation
E871.1      Infusion or transfusion
E871.2      Kidney dialysis or other perfusion
E871.3      Injection or vaccination
E871.4      Endoscopic examination
E871.5      Aspiration of fluid or tissue, puncture and catheterisation
E871.6      Heart catheterisation
E871.7      Removal of catheter or packing
E871.8      Other specified procedures
E871.9      Unspecified procedure
E872  Failure of sterile precautions during procedure
E872.0      Surgical operation
E872.1      Infusion or transfusion
E872.2      Kidney dialysis and other perfusion
E872.3      Injection or vaccination
E872.4      Endoscopic examination
E872.5      Aspiration of fluid or tissue, puncture and catheterisation
E872.6      Heart catheterisation
E872.8      Other specified procedures
E872.9      Unspecified procedure
E873  Failure in dosage
E873.0      Excessive amount of blood or other fluid during transfusion or infusion
E873.1      Incorrect dilution of fluid during infusion
E873.2      Overdose of radiation in therapy
E873.3      Inadvertent exposure of patient to radiation during medical care
E873.4      Failure in dosage in electroshock or insulin-shock therapy
E873.5      Inappropriate [too hot or too cold] temperature in local application and packing
E873.6      Nonadministration of necessary drug or medicinal substance
E873.8      Other specified failure in dosage
E873.9      Unspecified failure in dosage
E874  Mechanical failure of instrument or apparatus during procedure
E874.0      Surgical operation
E874.1      Infusion and transfusion
E874.2      Kidney dialysis and other perfusion
E874.3      Endoscopic examination
E874.4      Aspiration of fluid or tissue, puncture and catheterisation
E874.5      Heart catheterisation
E874.8      Other specified procedures
E874.9      Unspecified procedure
E875  Contaminated or infected blood, other fluid, drug or biological substance
E875.0      Contaminated substance transfused or infused
E875.1      Contaminated substance injected or used for vaccination
E875.2      Contaminated drug or biological substance administered by other means
E875.8      Other
E875.9      Unspecified
E876  Other and unspecified misadventures during medical care
E876.0      Mismatched blood in transfusion
E876.1      Wrong fluid in infusion
E876.2      Failure in suture and ligature during surgical operation
E876.3      Endotracheal tube wrongly placed during anaesthetic procedure
E876.4      Failure to introduce or to remove other tube or instrument
E876.5      Performance of inappropriate operation
E876.8      Other specified misadventures during medical care
E876.9      Unspecified misadventure during medical care
(E878-E879) Surgical and medical procedures as the cause of abnormal reaction of patient or later complication, without mention of misadventure at the time of procedure
E878  Surgical operation and other surgical procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation
E878.0      Surgical operation with transplant of whole organ
E878.1      Surgical operation with implant of artificial internal device
E878.2      Surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant
E878.3      Surgical operation with formation of external stoma
E878.4      Other restorative surgery
E878.5      Amputation of limb(s)
E878.6      Removal of other organ (partial) (total)
E878.8      Other specified surgical operations and procedures
E878.9      Unspecified surgical operations and procedures
E879  Other procedures, without mention of misadventure at the time of procedure, as the cause of abnormal reaction of patient, or of later complication
E879.0      Cardiac catheterisation
E879.1      Kidney dialysis
E879.2      Radiological procedure and radiotherapy
E879.3      Shock therapy
E879.4      Aspiration of fluid
E879.5      Insertion of gastric or duodenal sound
E879.6      Urinary catheterisation
E879.7      Blood sampling
E879.8      Other specified procedures
E879.9      Unspecified procedure
(E880-E888) Accidental falls
E880  Fall on or from stairs or steps
E880.0      Escalator
E880.00           Home
E880.01           Farm
E880.02           Mine and quarry
E880.03           Industrial place and premises
E880.04           Place for recreation and sport
E880.05           Street and highway
E880.06           Public building
E880.07           Residential institution
E880.08           Other specified places
E880.09           Unspecified place
E880.9      Other stairs or steps
E880.90           Home
E880.91           Farm
E880.92           Mine and quarry
E880.93           Industrial place and premises
E880.94           Place for recreation and sport
E880.95           Street and highway
E880.96           Public building
E880.97           Residential institution
E880.98           Other specified places
E880.99           Unspecified place
E881  Fall on or from ladders or scaffolding
E881.0      Fall from ladder
E881.00           Home
E881.01           Farm
E881.02           Mine and quarry
E881.03           Industrial place and premises
E881.04           Place for recreation and sport
E881.05           Street and highway
E881.06           Public building
E881.07           Residential institution
E881.08           Other specified places
E881.09           Unspecified place
E881.1      Fall from scaffolding
E881.10           Home
E881.11           Farm
E881.12           Mine and quarry
E881.13           Industrial place and premises
E881.14           Place for recreation and sport
E881.15           Street and highway
E881.16           Public building
E881.17           Residential institution
E881.18           Other specified places
E881.19           Unspecified place
E882  Fall from or out of building or other structure
E882.0      Fall from or out of building or other structure
E882.00           Home
E882.01           Farm
E882.02           Mine and quarry
E882.03           Industrial place and premises
E882.04           Place for recreation and sport
E882.05           Street and highway
E882.06           Public building
E882.07           Residential institution
E882.08           Other specified places
E882.09           Unspecified place
E883  Fall into hole or other opening in surface
E883.0      Accident from diving or jumping into water [swimming pool]
E883.00           Home
E883.01           Farm
E883.02           Mine and quarry
E883.03           Industrial place and premises
E883.04           Place for recreation and sport
E883.05           Street and highway
E883.06           Public building
E883.07           Residential institution
E883.08           Other specified places
E883.09           Unspecified place
E883.1      Accidental fall into well
E883.10           Home
E883.11           Farm
E883.12           Mine and quarry
E883.13           Industrial place and premises
E883.14           Place for recreation and sport
E883.15           Street and highway
E883.16           Public building
E883.17           Residential institution
E883.18           Other specified places
E883.19           Unspecified place
E883.2      Accidental fall into storm drain or manhole
E883.20           Home
E883.21           Farm
E883.22           Mine and quarry
E883.23           Industrial place and premises
E883.24           Place for recreation and sport
E883.25           Street and highway
E883.26           Public building
E883.27           Residential institution
E883.28           Other specified places
E883.29           Unspecified place
E883.9      Fall into other hole or other opening in surface
E883.90           Home
E883.91           Farm
E883.92           Mine and quarry
E883.93           Industrial place and premises
E883.94           Place for recreation and sport
E883.95           Street and highway
E883.96           Public building
E883.97           Residential institution
E883.98           Other specified places
E883.99           Unspecified place
E884  Other fall from one level to another
E884.0      Fall from playground equipment
E884.00           Home
E884.01           Farm
E884.02           Mine and quarry
E884.03           Industrial place and premises
E884.04           Place for recreation and sport
E884.05           Street and highway
E884.06           Public building
E884.07           Residential institution
E884.08           Other specified places
E884.09           Unspecified place
E884.1      Fall from cliff
E884.10           Home
E884.11           Farm
E884.12           Mine and quarry
E884.13           Industrial place and premises
E884.14           Place for recreation and sport
E884.15           Street and highway
E884.16           Public building
E884.17           Residential institution
E884.18           Other specified places
E884.19           Unspecified place
E884.2      Fall from chair or bed
E884.20           Home
E884.21           Farm
E884.22           Mine and quarry
E884.23           Industrial place and premises
E884.24           Place for recreation and sport
E884.25           Street and highway
E884.26           Public building
E884.27           Residential institution
E884.28           Other specified places
E884.29           Unspecified place
E884.9      Other fall from one level to another
E884.90           Home
E884.91           Farm
E884.92           Mine and quarry
E884.93           Industrial place and premises
E884.94           Place for recreation and sport
E884.95           Street and highway
E884.96           Public building
E884.97           Residential institution
E884.98           Other specified places
E884.99           Unspecified place
E885  Fall on same level from slipping, tripping or stumbling
E885.0      Fall on same level from slipping, tripping or stumbling
E885.00           Home
E885.01           Farm
E885.02           Mine and quarry
E885.03           Industrial place and premises
E885.04           Place for recreation and sport
E885.05           Street and highway
E885.06           Public building
E885.07           Residential institution
E885.08           Other specified places
E885.09           Unspecified place
E886  Fall on same level from collision, pushing or shoving, by or with other person
E886.0      In sports
E886.00           Home
E886.01           Farm
E886.02           Mine and quarry
E886.03           Industrial place and premises
E886.04           Place for recreation and sport
E886.05           Street and highway
E886.06           Public building
E886.07           Residential institution
E886.08           Other specified places
E886.09           Unspecified place
E886.9      Other and unspecified
E886.90           Home
E886.91           Farm
E886.92           Mine and quarry
E886.93           Industrial place and premises
E886.94           Place for recreation and sport
E886.95           Street and highway
E886.96           Public building
E886.97           Residential institution
E886.98           Other specified places
E886.99           Unspecified place
E887  Fracture, cause unspecified
E887.0      Fracture, cause unspecified
E887.00           Home
E887.01           Farm
E887.02           Mine and quarry
E887.03           Industrial place and premises
E887.04           Place for recreation and sport
E887.05           Street and highway
E887.06           Public building
E887.07           Residential institution
E887.08           Other specified places
E887.09           Unspecified place
E888  Other and unspecified fall
E888.0      Other and unspecified fall
E888.00           Home
E888.01           Farm
E888.02           Mine and quarry
E888.03           Industrial place and premises
E888.04           Place for recreation and sport
E888.05           Street and highway
E888.06           Public building
E888.07           Residential institution
E888.08           Other specified places
E888.09           Unspecified place
(E890-E899) Accidents caused by fire and flames
E890  Conflagration in private dwelling
E890.0      Explosion caused by conflagration
E890.00           Home
E890.01           Farm
E890.02           Mine and quarry
E890.03           Industrial place and premises
E890.04           Place for recreation and sport
E890.05           Street and highway
E890.06           Public building
E890.07           Residential institution
E890.08           Other specified places
E890.09           Unspecified place
E890.1      Fumes from combustion of polyvinylchloride [PVC] and similar material in conflagration
E890.10           Home
E890.11           Farm
E890.12           Mine and quarry
E890.13           Industrial place and premises
E890.14           Place for recreation and sport
E890.15           Street and highway
E890.16           Public building
E890.17           Residential institution
E890.18           Other specified places
E890.19           Unspecified place
E890.2      Other smoke and fumes from conflagration
E890.20           Home
E890.21           Farm
E890.22           Mine and quarry
E890.23           Industrial place and premises
E890.24           Place for recreation and sport
E890.25           Street and highway
E890.26           Public building
E890.27           Residential institution
E890.28           Other specified places
E890.29           Unspecified place
E890.3      Burning caused by conflagration
E890.30           Home
E890.31           Farm
E890.32           Mine and quarry
E890.33           Industrial place and premises
E890.34           Place for recreation and sport
E890.35           Street and highway
E890.36           Public building
E890.37           Residential institution
E890.38           Other specified places
E890.39           Unspecified place
E890.8      Other accident resulting from conflagration
E890.80           Home
E890.81           Farm
E890.82           Mine and quarry
